cluster_id,class_label,cluster_size,motif_both_motifs,motif_histidine_only,motif_serine_only,motif_neither_motif
bg__Q5FUV5,0,1,,,,
bg__Q5FUW9,0,1,,,,
bg__Q5FUX5,0,1,,,,
bg__Q5FVJ3,0,3,,,,
bg__Q5FVP2,0,1,,,,
bg__Q5FVV3,0,1,,,,
bg__Q5FW57,0,2,,,,
bg__Q5FWM2,0,1,,,,
bg__Q5FWS4,0,3,,,,
bg__Q5GAN6,0,1,,,,
bg__Q5GC92,0,3,,,,
bg__Q5GJ75,0,1,,,,
bg__Q5GRI0,0,1,,,,
bg__Q5GRJ9,0,1,,,,
bg__Q5GRK8,0,3,,,,
bg__Q5GRZ4,0,1,,,,
bg__Q5GSQ1,0,1,,,,
bg__Q5GTA6,0,2,,,,
bg__Q5GTB0,0,1,,,,
bg__Q5GZ90,0,1,,,,
bg__Q5GZR6,0,4,,,,
bg__Q5H1F4,0,3,,,,
bg__Q5H390,0,1,,,,
bg__Q5H667,0,4,,,,
bg__Q5H6D1,0,3,,,,
bg__Q5H737,0,1,,,,
bg__Q5H913,0,1,,,,
bg__Q5HA74,0,2,,,,
bg__Q5HAK8,0,1,,,,
bg__Q5HBA3,0,4,,,,
bg__Q5HBZ7,0,1,,,,
bg__Q5HC01,0,2,,,,
bg__Q5HCG2,0,1,,,,
bg__Q5HCM4,0,3,,,,
bg__Q5HFT0,0,2,,,,
bg__Q5HH38,0,4,,,,
bg__Q5HJQ7,0,1,,,,
bg__Q5HKG6,0,1,,,,
bg__Q5HLQ9,0,5,,,,
bg__Q5HLT3,0,2,,,,
bg__Q5HM33,0,2,,,,
bg__Q5HMC9,0,1,,,,
bg__Q5HN23,0,5,,,,
bg__Q5HNT9,0,1,,,,
bg__Q5HPU4,0,4,,,,
bg__Q5HPV8,0,5,,,,
bg__Q5HQ34,0,2,,,,
bg__Q5HRN5,0,12,,,,
bg__Q5HRP0,0,6,,,,
bg__Q5HS71,0,1,,,,
bg__Q5HS85,0,1,,,,
bg__Q5HSB7,0,1,,,,
bg__Q5HSM0,0,1,,,,
bg__Q5HT90,0,1,,,,
bg__Q5HU06,0,3,,,,
bg__Q5HU56,0,1,,,,
bg__Q5HUU1,0,2,,,,
bg__Q5HWB0,0,2,,,,
bg__Q5HYI7,0,1,,,,
bg__Q5HYR2,0,1,,,,
bg__Q5HZB0,0,1,,,,
bg__Q5HZE0,0,4,,,,
bg__Q5HZW5,0,2,,,,
bg__Q5HZW7,0,1,,,,
bg__Q5HZY2,0,2,,,,
bg__Q5I0J5,0,3,,,,
bg__Q5I0L4,0,5,,,,
bg__Q5IBH6,0,1,,,,
bg__Q5IS35,0,6,,,,
bg__Q5J3F6,0,1,,,,
bg__Q5J3G9,0,4,,,,
bg__Q5J3L4,0,11,,,,
bg__Q5JCY6,0,1,,,,
bg__Q5JD03,0,1,,,,
bg__Q5JD67,0,1,,,,
bg__Q5JDG9,0,1,,,,
bg__Q5JDH2,0,1,,,,
bg__Q5JDI0,0,1,,,,
bg__Q5JEP9,0,3,,,,
bg__Q5JFD3,0,1,,,,
bg__Q5JFG9,0,2,,,,
bg__Q5JFX9,0,2,,,,
bg__Q5JGC2,0,1,,,,
bg__Q5JH93,0,1,,,,
bg__Q5JHF1,0,1,,,,
bg__Q5JHM9,0,2,,,,
bg__Q5JHT1,0,2,,,,
bg__Q5JI38,0,1,,,,
bg__Q5JJ65,0,1,,,,
bg__Q5JJB8,0,2,,,,
bg__Q5JJI4,0,2,,,,
bg__Q5JJY5,0,1,,,,
bg__Q5JL96,0,1,,,,
bg__Q5JNC0,0,2,,,,
bg__Q5JNJ5,0,1,,,,
bg__Q5JQC4,0,1,,,,
bg__Q5JQS5,0,1,,,,
bg__Q5JTD7,0,1,,,,
bg__Q5K2K6,0,1,,,,
bg__Q5K2N1,0,1,,,,
bg__Q5K4R0,0,1,,,,
bg__Q5KC16,0,1,,,,
bg__Q5KQI6,0,3,,,,
bg__Q5KVE5,0,2,,,,
bg__Q5KVI4,0,1,,,,
bg__Q5KWC3,0,1,,,,
bg__Q5KWF4,0,1,,,,
bg__Q5KWK6,0,1,,,,
bg__Q5KWX3,0,2,,,,
bg__Q5KXX3,0,2,,,,
bg__Q5KZ25,0,2,,,,
bg__Q5KZE8,0,1,,,,
bg__Q5KZM1,0,9,,,,
bg__Q5L078,0,1,,,,
bg__Q5L0X5,0,1,,,,
bg__Q5L1H7,0,1,,,,
bg__Q5L3C1,0,1,,,,
bg__Q5L4W7,0,2,,,,
bg__Q5L5N7,0,2,,,,
bg__Q5L6H0,0,2,,,,
bg__Q5L6H5,0,1,,,,
bg__Q5L6I4,0,1,,,,
bg__Q5L8L6,0,1,,,,
bg__Q5L9K3,0,1,,,,
bg__Q5L9P9,0,1,,,,
bg__Q5L9Q6,0,1,,,,
bg__Q5LA59,0,1,,,,
bg__Q5LC56,0,2,,,,
bg__Q5LD54,0,2,,,,
bg__Q5LGS1,0,1,,,,
bg__Q5LGU6,0,3,,,,
bg__Q5LIQ2,0,2,,,,
bg__Q5LKH2,0,1,,,,
bg__Q5LLR6,0,1,,,,
bg__Q5LLW6,0,1,,,,
bg__Q5LNE0,0,1,,,,
bg__Q5LPG8,0,1,,,,
bg__Q5LQ42,0,1,,,,
bg__Q5LQ75,0,1,,,,
bg__Q5LS19,0,2,,,,
bg__Q5LSJ4,0,1,,,,
bg__Q5LT54,0,1,,,,
bg__Q5LV91,0,1,,,,
bg__Q5LVC2,0,1,,,,
bg__Q5LWR2,0,1,,,,
bg__Q5LWT9,0,3,,,,
bg__Q5LX16,0,1,,,,
bg__Q5LX98,0,1,,,,
bg__Q5LZ68,0,6,,,,
bg__Q5M0M2,0,2,,,,
bg__Q5M0S7,0,7,,,,
bg__Q5M243,0,1,,,,
bg__Q5M245,0,1,,,,
bg__Q5M2P2,0,1,,,,
bg__Q5M332,0,3,,,,
bg__Q5M4D1,0,1,,,,
bg__Q5M576,0,2,,,,
bg__Q5M627,0,12,,,,
bg__Q5M750,0,1,,,,
bg__Q5M755,0,1,,,,
bg__Q5M757,0,1,,,,
bg__Q5M7U5,0,1,,,,
bg__Q5M827,0,3,,,,
bg__Q5M870,0,2,,,,
bg__Q5M876,0,2,,,,
bg__Q5M8J0,0,1,,,,
bg__Q5M8M9,0,2,,,,
bg__Q5M8X6,0,1,,,,
bg__Q5M948,0,1,,,,
bg__Q5M969,0,3,,,,
bg__Q5M9P8,0,1,,,,
bg__Q5MIT9,0,1,,,,
bg__Q5MJ10,0,1,,,,
bg__Q5MJ68,0,1,,,,
bg__Q5MJ70,0,3,,,,
bg__Q5MK24,0,1,,,,
bg__Q5MNH9,0,1,,,,
bg__Q5MNY4,0,3,,,,
bg__Q5MZ57,0,5,,,,
bg__Q5N052,0,1,,,,
bg__Q5N1T9,0,1,,,,
bg__Q5N2S7,0,1,,,,
bg__Q5N2Y8,0,1,,,,
bg__Q5N366,0,1,,,,
bg__Q5N8G1,0,1,,,,
bg__Q5N8J1,0,1,,,,
bg__Q5N9J9,0,1,,,,
bg__Q5N9Q7,0,1,,,,
bg__Q5NAZ9,0,1,,,,
bg__Q5NB11,0,1,,,,
bg__Q5NB25,0,2,,,,
bg__Q5NBU8,0,1,,,,
bg__Q5NCY3,0,1,,,,
bg__Q5NF43,0,1,,,,
bg__Q5NFE1,0,5,,,,
bg__Q5NG17,0,1,,,,
bg__Q5NG36,0,4,,,,
bg__Q5NGF3,0,1,,,,
bg__Q5NGY3,0,1,,,,
bg__Q5NHC6,0,1,,,,
bg__Q5NHL7,0,1,,,,
bg__Q5NKN2,0,2,,,,
bg__Q5NL15,0,1,,,,
bg__Q5NL16,0,1,,,,
bg__Q5NLS8,0,1,,,,
bg__Q5NMD6,0,1,,,,
bg__Q5NME2,0,1,,,,
bg__Q5NMX2,0,1,,,,
bg__Q5NPL6,0,1,,,,
bg__Q5NRP9,0,4,,,,
bg__Q5NTA4,0,1,,,,
bg__Q5NTH4,0,2,,,,
bg__Q5NUF3,0,1,,,,
bg__Q5NXQ3,0,2,,,,
bg__Q5NZF6,0,1,,,,
bg__Q5NZF8,0,1,,,,
bg__Q5P1A7,0,2,,,,
bg__Q5P1F3,0,6,,,,
bg__Q5P1I2,0,1,,,,
bg__Q5P2S1,0,1,,,,
bg__Q5P3T7,0,1,,,,
bg__Q5P5G6,0,1,,,,
bg__Q5P5I4,0,1,,,,
bg__Q5P6J9,0,1,,,,
bg__Q5P793,0,1,,,,
bg__Q5P832,0,3,,,,
bg__Q5P9D8,0,1,,,,
bg__Q5P9T3,0,1,,,,
bg__Q5P9U8,0,1,,,,
bg__Q5PA93,0,1,,,,
bg__Q5PAN6,0,1,,,,
bg__Q5PAV9,0,1,,,,
bg__Q5PB25,0,1,,,,
bg__Q5PB36,0,1,,,,
bg__Q5PB43,0,1,,,,
bg__Q5PBF7,0,1,,,,
bg__Q5PBG2,0,1,,,,
bg__Q5PBM3,0,1,,,,
bg__Q5PBP6,0,1,,,,
bg__Q5PBQ6,0,3,,,,
bg__Q5PFV5,0,2,,,,
bg__Q5PNC8,0,3,,,,
bg__Q5PNZ7,0,1,,,,
bg__Q5PP70,0,1,,,,
bg__Q5PPM8,0,7,,,,
bg__Q5PPU8,0,1,,,,
bg__Q5PQ53,0,1,,,,
bg__Q5PQA4,0,1,,,,
bg__Q5PQR5,0,2,,,,
bg__Q5PQS4,0,4,,,,
bg__Q5PRC0,0,1,,,,
bg__Q5PXD3,0,1,,,,
bg__Q5PXQ6,0,1,,,,
bg__Q5Q9Z2,0,2,,,,
bg__Q5QGZ9,0,1,,,,
bg__Q5QJU3,0,2,,,,
bg__Q5QT56,0,3,,,,
bg__Q5QUS3,0,2,,,,
bg__Q5QV06,0,1,,,,
bg__Q5QVB3,0,1,,,,
bg__Q5QVN7,0,1,,,,
bg__Q5QVR4,0,1,,,,
bg__Q5QVW0,0,1,,,,
bg__Q5QWH6,0,2,,,,
bg__Q5QWQ5,0,1,,,,
bg__Q5QXL5,0,1,,,,
bg__Q5QY61,0,1,,,,
bg__Q5QY78,0,1,,,,
bg__Q5QYG2,0,8,,,,
bg__Q5QZ01,0,1,,,,
bg__Q5QZ53,0,1,,,,
bg__Q5QZC1,0,1,,,,
bg__Q5R0R3,0,1,,,,
bg__Q5R0V3,0,1,,,,
bg__Q5R0Y6,0,1,,,,
bg__Q5R106,0,1,,,,
bg__Q5R1Q1,0,1,,,,
bg__Q5R231,0,3,,,,
bg__Q5R328,0,1,,,,
bg__Q5R4L2,0,7,,,,
bg__Q5R580,0,1,,,,
bg__Q5R5S7,0,1,,,,
bg__Q5R603,0,3,,,,
bg__Q5R615,0,3,,,,
bg__Q5R6G3,0,10,,,,
bg__Q5R7B0,0,2,,,,
bg__Q5R7E0,0,5,,,,
bg__Q5R7R1,0,5,,,,
bg__Q5R7V4,0,7,,,,
bg__Q5R861,0,1,,,,
bg__Q5R8H3,0,3,,,,
bg__Q5R8R5,0,7,,,,
bg__Q5R9E0,0,6,,,,
bg__Q5RA61,0,2,,,,
bg__Q5RBK3,0,4,,,,
bg__Q5RBS4,0,4,,,,
bg__Q5RDG8,0,2,,,,
bg__Q5RDW0,0,4,,,,
bg__Q5RE15,0,2,,,,
bg__Q5RFD3,0,2,,,,
bg__Q5RFI3,0,5,,,,
bg__Q5RFR7,0,3,,,,
bg__Q5RFU5,0,1,,,,
bg__Q5RFV4,0,5,,,,
bg__Q5RH02,0,1,,,,
bg__Q5RIU9,0,1,,,,
bg__Q5RJB0,0,1,,,,
bg__Q5RJL0,0,2,,,,
bg__Q5RJR8,0,4,,,,
bg__Q5S260,0,2,,,,
bg__Q5SC59,0,1,,,,
bg__Q5SD03,0,5,,,,
bg__Q5SD28,0,7,,,,
bg__Q5SF93,0,1,,,,
bg__Q5SFD1,0,1,,,,
bg__Q5SGY0,0,1,,,,
bg__Q5SH23,0,1,,,,
bg__Q5SHL6,0,1,,,,
bg__Q5SHN8,0,1,,,,
bg__Q5SHZ1,0,1,,,,
bg__Q5SI12,0,1,,,,
bg__Q5SIR5,0,2,,,,
bg__Q5SJ35,0,1,,,,
bg__Q5SJ65,0,1,,,,
bg__Q5SJ85,0,2,,,,
bg__Q5SJC8,0,2,,,,
bg__Q5SJE8,0,1,,,,
bg__Q5SJF8,0,1,,,,
bg__Q5SJR1,0,2,,,,
bg__Q5SK28,0,1,,,,
bg__Q5SLQ3,0,1,,,,
bg__Q5SM23,0,1,,,,
bg__Q5SM60,0,2,,,,
bg__Q5SP50,0,3,,,,
bg__Q5SPD7,0,1,,,,
bg__Q5SRE7,0,1,,,,
bg__Q5SS91,0,1,,,,
bg__Q5SSG5,0,1,,,,
bg__Q5SVS4,0,6,,,,
bg__Q5SZD1,0,1,,,,
bg__Q5SZI1,0,1,,,,
bg__Q5T013,0,1,,,,
bg__Q5T0J7,0,1,,,,
bg__Q5T0L3,0,1,,,,
bg__Q5T0T0,0,7,,,,
bg__Q5T1C6,0,1,,,,
bg__Q5T4F7,0,3,,,,
bg__Q5T6J7,0,1,,,,
bg__Q5T700,0,1,,,,
bg__Q5T7M4,0,1,,,,
bg__Q5TD97,0,2,,,,
bg__Q5TIS6,0,1,,,,
bg__Q5TYW6,0,1,,,,
bg__Q5TZ07,0,1,,,,
bg__Q5TZ20,0,1,,,,
bg__Q5TZ66,0,1,,,,
bg__Q5TZF3,0,2,,,,
bg__Q5U1X1,0,4,,,,
bg__Q5U1X7,0,3,,,,
bg__Q5U209,0,4,,,,
bg__Q5U2Q3,0,4,,,,
bg__Q5U2W9,0,1,,,,
bg__Q5U2Y0,0,1,,,,
bg__Q5U3C3,0,1,,,,
bg__Q5U3F8,0,1,,,,
bg__Q5U3G1,0,1,,,,
bg__Q5U3S7,0,1,,,,
bg__Q5U3T3,0,7,,,,
bg__Q5U3W0,0,1,,,,
bg__Q5U4E0,0,3,,,,
bg__Q5U5E5,0,2,,,,
bg__Q5U680,0,4,,,,
bg__Q5U7L7,0,3,,,,
bg__Q5U925,0,1,,,,
bg__Q5U9S1,0,1,,,,
bg__Q5UCC4,0,4,,,,
bg__Q5UE94,0,7,,,,
bg__Q5UG13,0,1,,,,
bg__Q5UKY4,0,1,,,,
bg__Q5UP71,0,1,,,,
bg__Q5UQ00,0,1,,,,
bg__Q5USN7,0,1,,,,
bg__Q5UX56,0,1,,,,
bg__Q5UX95,0,1,,,,
bg__Q5UXH1,0,1,,,,
bg__Q5UXW0,0,1,,,,
bg__Q5UYP9,0,1,,,,
bg__Q5UYR5,0,1,,,,
bg__Q5UYV3,0,1,,,,
bg__Q5V0G6,0,1,,,,
bg__Q5V225,0,1,,,,
bg__Q5V2X8,0,2,,,,
bg__Q5V325,0,1,,,,
bg__Q5V3Z1,0,1,,,,
bg__Q5V450,0,1,,,,
bg__Q5V474,0,1,,,,
bg__Q5V4H7,0,1,,,,
bg__Q5V4H8,0,1,,,,
bg__Q5V4Q5,0,1,,,,
bg__Q5V5D4,0,1,,,,
bg__Q5V5D5,0,1,,,,
bg__Q5V5V3,0,1,,,,
bg__Q5VAN0,0,2,,,,
bg__Q5VNN5,0,1,,,,
bg__Q5VPE3,0,1,,,,
bg__Q5VPE5,0,1,,,,
bg__Q5VPG8,0,1,,,,
bg__Q5VQK9,0,2,,,,
bg__Q5VR89,0,1,,,,
bg__Q5VRJ8,0,1,,,,
bg__Q5VRN0,0,1,,,,
bg__Q5VSB7,0,1,,,,
bg__Q5VUJ9,0,1,,,,
bg__Q5VV52,0,3,,,,
bg__Q5VVH5,0,2,,,,
bg__Q5VXT5,0,2,,,,
bg__Q5VXU3,0,1,,,,
bg__Q5VY80,0,2,,,,
bg__Q5VYS4,0,2,,,,
bg__Q5VZV1,0,3,,,,
bg__Q5W5W9,0,1,,,,
bg__Q5W7C1,0,2,,,,
bg__Q5W9T8,0,1,,,,
bg__Q5WCI9,0,1,,,,
bg__Q5WCX5,0,1,,,,
bg__Q5WEG7,0,2,,,,
bg__Q5WEL9,0,1,,,,
bg__Q5WEM3,0,1,,,,
bg__Q5WEW9,0,1,,,,
bg__Q5WFJ5,0,1,,,,
bg__Q5WFL1,0,1,,,,
bg__Q5WGA3,0,1,,,,
bg__Q5WGC3,0,1,,,,
bg__Q5WGQ4,0,1,,,,
bg__Q5WH44,0,1,,,,
bg__Q5WHI2,0,1,,,,
bg__Q5WHY0,0,1,,,,
bg__Q5WKF5,0,1,,,,
bg__Q5WLN0,0,1,,,,
bg__Q5WLV8,0,1,,,,
bg__Q5WMW5,0,1,,,,
bg__Q5WNW9,0,1,,,,
bg__Q5WPU8,0,1,,,,
bg__Q5WRN1,0,1,,,,
bg__Q5WT02,0,1,,,,
bg__Q5WT13,0,1,,,,
bg__Q5WT65,0,1,,,,
bg__Q5WU90,0,3,,,,
bg__Q5WV28,0,1,,,,
bg__Q5WXZ6,0,1,,,,
bg__Q5WYJ0,0,1,,,,
bg__Q5X090,0,1,,,,
bg__Q5X1M8,0,3,,,,
bg__Q5X4E4,0,1,,,,
bg__Q5X551,0,1,,,,
bg__Q5X5S5,0,3,,,,
bg__Q5X6P7,0,1,,,,
bg__Q5X6W5,0,1,,,,
bg__Q5X7D5,0,1,,,,
bg__Q5X822,0,3,,,,
bg__Q5XAK9,0,1,,,,
bg__Q5XDE4,0,5,,,,
bg__Q5XDM2,0,1,,,,
bg__Q5XDQ5,0,1,,,,
bg__Q5XEM9,0,2,,,,
bg__Q5XFR0,0,2,,,,
bg__Q5XG21,0,2,,,,
bg__Q5XG99,0,1,,,,
bg__Q5XGC0,0,2,,,,
bg__Q5XGI0,0,7,,,,
bg__Q5XHB2,0,3,,,,
bg__Q5XIB9,0,1,,,,
bg__Q5XIC8,0,4,,,,
bg__Q5XIH0,0,4,,,,
bg__Q5XIH7,0,4,,,,
bg__Q5XIJ4,0,4,,,,
bg__Q5XIS2,0,1,,,,
bg__Q5XJ85,0,1,,,,
bg__Q5XJN2,0,2,,,,
bg__Q5XJW2,0,5,,,,
bg__Q5XKK7,0,1,,,,
bg__Q5XLR4,0,1,,,,
bg__Q5XVG3,0,1,,,,
bg__Q5XX02,0,2,,,,
bg__Q5YNP9,0,1,,,,
bg__Q5YQ00,0,1,,,,
bg__Q5YQZ4,0,1,,,,
bg__Q5YS09,0,1,,,,
bg__Q5YS47,0,3,,,,
bg__Q5YSW2,0,7,,,,
bg__Q5YT12,0,1,,,,
bg__Q5YTE0,0,1,,,,
bg__Q5YUA1,0,34,,,,
bg__Q5YUX2,0,1,,,,
bg__Q5YW75,0,1,,,,
bg__Q5YXD6,0,1,,,,
bg__Q5YXQ1,0,1,,,,
bg__Q5YYS5,0,1,,,,
bg__Q5Z0G1,0,1,,,,
bg__Q5Z236,0,1,,,,
bg__Q5Z293,0,10,,,,
bg__Q5Z402,0,1,,,,
bg__Q5Z5F2,0,1,,,,
bg__Q5Z6B1,0,1,,,,
bg__Q5Z6B6,0,1,,,,
bg__Q5Z6F6,0,1,,,,
bg__Q5Z749,0,1,,,,
bg__Q5Z8S0,0,1,,,,
bg__Q5ZCL8,0,2,,,,
bg__Q5ZEP9,0,1,,,,
bg__Q5ZHY5,0,4,,,,
bg__Q5ZIP6,0,3,,,,
bg__Q5ZIR9,0,3,,,,
bg__Q5ZJM7,0,2,,,,
bg__Q5ZKQ7,0,3,,,,
bg__Q5ZL21,0,1,,,,
bg__Q5ZL43,0,1,,,,
bg__Q5ZLL5,0,2,,,,
bg__Q5ZMN0,0,1,,,,
bg__Q5ZMU0,0,1,,,,
bg__Q5ZRA9,0,2,,,,
bg__Q5ZRQ0,0,1,,,,
bg__Q5ZT34,0,1,,,,
bg__Q5ZUT0,0,2,,,,
bg__Q5ZV75,0,1,,,,
bg__Q5ZVY6,0,1,,,,
bg__Q5ZVZ1,0,3,,,,
bg__Q5ZXN3,0,4,,,,
bg__Q5ZYR7,0,1,,,,
bg__Q5ZZI5,0,2,,,,
bg__Q60080,0,1,,,,
bg__Q60099,0,1,,,,
bg__Q600K1,0,1,,,,
bg__Q60176,0,1,,,,
bg__Q60177,0,1,,,,
bg__Q60180,0,1,,,,
bg__Q601J4,0,1,,,,
bg__Q601Y6,0,1,,,,
bg__Q602P0,0,1,,,,
bg__Q602R3,0,1,,,,
bg__Q60343,0,1,,,,
bg__Q60352,0,1,,,,
bg__Q60364,0,1,,,,
bg__Q603L1,0,1,,,,
bg__Q603S2,0,1,,,,
bg__Q60439,0,1,,,,
bg__Q60478,0,1,,,,
bg__Q60480,0,1,,,,
bg__Q604M5,0,6,,,,
bg__Q604V9,0,1,,,,
bg__Q604W0,0,1,,,,
bg__Q604W4,0,17,,,,
bg__Q60534,0,3,,,,
bg__Q60590,0,3,,,,
bg__Q605H0,0,1,,,,
bg__Q60651,0,2,,,,
bg__Q60654,0,1,,,,
bg__Q60660,0,1,,,,
bg__Q606H1,0,1,,,,
bg__Q606J9,0,1,,,,
bg__Q60771,0,1,,,,
bg__Q607B2,0,1,,,,
bg__Q607G3,0,1,,,,
bg__Q607R4,0,1,,,,
bg__Q60819,0,1,,,,
bg__Q60878,0,2,,,,
bg__Q60883,0,2,,,,
bg__Q60886,0,5,,,,
bg__Q60887,0,1,,,,
bg__Q60888,0,1,,,,
bg__Q60889,0,1,,,,
bg__Q60890,0,1,,,,
bg__Q60891,0,1,,,,
bg__Q60892,0,1,,,,
bg__Q60893,0,1,,,,
bg__Q60895,0,3,,,,
bg__Q608M7,0,1,,,,
bg__Q60932,0,14,,,,
bg__Q60948,0,2,,,,
bg__Q60961,0,2,,,,
bg__Q60969,0,2,,,,
bg__Q60994,0,3,,,,
bg__Q609V0,0,1,,,,
bg__Q60AK7,0,1,,,,
bg__Q60B13,0,1,,,,
bg__Q60B18,0,1,,,,
bg__Q60BV9,0,1,,,,
bg__Q60DX1,0,2,,,,
bg__Q60EQ4,0,1,,,,
bg__Q60WT2,0,2,,,,
bg__Q60XN1,0,1,,,,
bg__Q61142,0,10,,,,
bg__Q61160,0,1,,,,
bg__Q61400,0,1,,,,
bg__Q61450,0,1,,,,
bg__Q61470,0,3,,,,
bg__Q61500,0,2,,,,
bg__Q61599,0,1,,,,
bg__Q61658,0,1,,,,
bg__Q61663,0,2,,,,
bg__Q61728,0,1,,,,
bg__Q61735,0,3,,,,
bg__Q61CX7,0,2,,,,
bg__Q61XH2,0,2,,,,
bg__Q62082,0,1,,,,
bg__Q62160,0,1,,,,
bg__Q62189,0,3,,,,
bg__Q62193,0,4,,,,
bg__Q62232,0,8,,,,
bg__Q62277,0,4,,,,
bg__Q62302,0,1,,,,
bg__Q62361,0,2,,,,
bg__Q62393,0,2,,,,
bg__Q62422,0,2,,,,
bg__Q62447,0,5,,,,
bg__Q62471,0,1,,,,
bg__Q62472,0,1,,,,
bg__Q62630,0,3,,,,
bg__Q62703,0,3,,,,
bg__Q62740,0,1,,,,
bg__Q62798,0,3,,,,
bg__Q62814,0,1,,,,
bg__Q62875,0,2,,,,
bg__Q62876,0,4,,,,
bg__Q62881,0,1,,,,
bg__Q62912,0,1,,,,
bg__Q62GA9,0,1,,,,
bg__Q62H17,0,12,,,,
bg__Q62LP6,0,2,,,,
bg__Q63072,0,3,,,,
bg__Q63149,0,2,,,,
bg__Q63189,0,1,,,,
bg__Q63190,0,3,,,,
bg__Q63203,0,1,,,,
bg__Q63302,0,2,,,,
bg__Q63454,0,1,,,,
bg__Q63471,0,1,,,,
bg__Q63515,0,1,,,,
bg__Q63520,0,5,,,,
bg__Q63635,0,4,,,,
bg__Q63647,0,1,,,,
bg__Q63A51,0,4,,,,
bg__Q63CN1,0,4,,,,
bg__Q63HD3,0,6,,,,
bg__Q63HQ0,0,1,,,,
bg__Q63Q73,0,1,,,,
bg__Q63RA1,0,1,,,,
bg__Q63RN0,0,2,,,,
bg__Q63TX3,0,2,,,,
bg__Q63WL5,0,1,,,,
bg__Q63ZW2,0,1,,,,
bg__Q63ZY6,0,1,,,,
bg__Q64152,0,1,,,,
bg__Q641Q3,0,3,,,,
bg__Q64205,0,2,,,,
bg__Q642J4,0,1,,,,
bg__Q64329,0,4,,,,
bg__Q64368,0,4,,,,
bg__Q64373,0,4,,,,
bg__Q64374,0,9,,,,
bg__Q64387,0,1,,,,
bg__Q64520,0,2,,,,
bg__Q64537,0,6,,,,
bg__Q645T2,0,3,,,,
bg__Q64625,0,1,,,,
bg__Q64662,0,3,,,,
bg__Q64674,0,2,,,,
bg__Q64686,0,3,,,,
bg__Q64695,0,2,,,,
bg__Q64704,0,3,,,,
bg__Q64726,0,2,,,,
bg__Q64770,0,1,,,,
bg__Q64846,0,1,,,,
bg__Q64ET8,0,1,,,,
bg__Q64J17,0,1,,,,
bg__Q64MA1,0,1,,,,
bg__Q64RE6,0,2,,,,
bg__Q64SY7,0,1,,,,
bg__Q64TN0,0,1,,,,
bg__Q64UP8,0,1,,,,
bg__Q64VR0,0,3,,,,
bg__Q64VR1,0,1,,,,
bg__Q64XF4,0,2,,,,
bg__Q64ZA1,0,2,,,,
bg__Q651D5,0,1,,,,
bg__Q651Z5,0,1,,,,
bg__Q65200,0,1,,,,
bg__Q65202,0,3,,,,
bg__Q652K1,0,1,,,,
bg__Q652K4,0,1,,,,
bg__Q652Q0,0,1,,,,
bg__Q652Q1,0,1,,,,
bg__Q654B3,0,1,,,,
bg__Q655V5,0,1,,,,
bg__Q65954,0,2,,,,
bg__Q65CQ5,0,1,,,,
bg__Q65DK0,0,1,,,,
bg__Q65DU9,0,1,,,,
bg__Q65EX3,0,2,,,,
bg__Q65GG3,0,1,,,,
bg__Q65H34,0,1,,,,
bg__Q65I57,0,1,,,,
bg__Q65JP3,0,1,,,,
bg__Q65ML0,0,1,,,,
bg__Q65P77,0,2,,,,
bg__Q65S86,0,1,,,,
bg__Q65TR0,0,2,,,,
bg__Q65V47,0,1,,,,
bg__Q65V94,0,1,,,,
bg__Q65W71,0,1,,,,
bg__Q65XA0,0,1,,,,
bg__Q65XX7,0,1,,,,
bg__Q65Z15,0,1,,,,
bg__Q65ZG6,0,1,,,,
bg__Q660L2,0,2,,,,
bg__Q660S4,0,2,,,,
bg__Q661V4,0,1,,,,
bg__Q661W9,0,2,,,,
bg__Q662E6,0,2,,,,
bg__Q664M4,0,2,,,,
bg__Q665B6,0,8,,,,
bg__Q66677,0,1,,,,
bg__Q666M5,0,13,,,,
bg__Q666N1,0,3,,,,
bg__Q66862,0,1,,,,
bg__Q66AM8,0,1,,,,
bg__Q66EC0,0,13,,,,
bg__Q66GR6,0,2,,,,
bg__Q66GR8,0,1,,,,
bg__Q66H02,0,2,,,,
bg__Q66H59,0,5,,,,
bg__Q66I61,0,4,,,,
bg__Q66I71,0,10,,,,
bg__Q66JD7,0,1,,,,
bg__Q66JE4,0,2,,,,
bg__Q66JN8,0,1,,,,
bg__Q66JS6,0,6,,,,
bg__Q66K80,0,1,,,,
bg__Q66KB0,0,1,,,,
bg__Q66LM5,0,1,,,,
bg__Q66PJ3,0,2,,,,
bg__Q66WT5,0,2,,,,
bg__Q675B9,0,3,,,,
bg__Q67684,0,1,,,,
bg__Q67A25,0,1,,,,
bg__Q67EQ0,0,2,,,,
bg__Q67EQ1,0,1,,,,
bg__Q67ER9,0,2,,,,
bg__Q67ES0,0,2,,,,
bg__Q67ES3,0,2,,,,
bg__Q67ET0,0,2,,,,
bg__Q67ET1,0,1,,,,
bg__Q67ET3,0,2,,,,
bg__Q67J19,0,1,,,,
bg__Q67JB9,0,1,,,,
bg__Q67JQ1,0,1,,,,
bg__Q67KD3,0,1,,,,
bg__Q67KI0,0,1,,,,
bg__Q67KN6,0,1,,,,
bg__Q67KP1,0,1,,,,
bg__Q67L43,0,1,,,,
bg__Q67MJ3,0,1,,,,
bg__Q67MS9,0,1,,,,
bg__Q67N06,0,1,,,,
bg__Q67NC1,0,1,,,,
